InvoiceNo,CustomerID,InvoiceDate,ProductID,ProductName,Category,UnitPrice,Quantity,Amount
INV200758,C1153,2024-08-15 18:52:57,P050,BBQ Sauce,Seasonal,2.92,2,5.84
INV200230,C1120,2024-08-16 04:38:23,P013,Garlic Bread,Bakery,3.69,2,7.38
INV200230,C1120,2024-08-16 04:38:23,P010,Pasta,Pantry,2.78,3,8.34
INV200524,C1083,2024-08-16 05:08:40,P030,Bananas (Bunch),Produce,1.36,2,2.72
INV200579,C1233,2024-08-16 05:24:54,P054,Cranberry Sauce,Seasonal,2.4,3,7.2
INV200579,C1233,2024-08-16 05:24:54,P003,Jam,Pantry,3.42,1,3.42
INV200432,C1074,2024-08-16 08:21:09,P020,Chips,Snacks,2.81,2,5.62
INV200432,C1074,2024-08-16 08:21:09,P053,Turkey (lb),Seasonal,2.65,5,13.25
INV200432,C1074,2024-08-16 08:21:09,P021,Soda,Beverages,1.99,2,3.98
INV200432,C1074,2024-08-16 08:21:09,P034,Salmon (lb),Seafood,10.94,2,21.88
INV200106,C1024,2024-08-16 11:19:08,P022,Salsa,Snacks,2.11,3,6.33
INV200869,C1213,2024-08-17 08:01:09,P004,Eggs (Dozen),Dairy,3.76,1,3.76
INV200869,C1213,2024-08-17 08:01:09,P011,Tomato Sauce,Pantry,2.48,2,4.96
INV200119,C1045,2024-08-17 10:15:31,P040,Paper Towels,Household,6.29,2,12.58
INV200119,C1045,2024-08-17 10:15:31,P020,Chips,Snacks,3.14,3,9.42
INV200119,C1045,2024-08-17 10:15:31,P055,Chocolate Box,Seasonal,14.77,2,29.54
INV200996,C1149,2024-08-17 20:30:23,P052,Pumpkin Spice Mix,Seasonal,4.69,1,4.69
INV200635,C1003,2024-08-18 05:31:15,P051,Hot Dogs,Seasonal,3.97,1,3.97
INV200332,C1186,2024-08-18 09:07:36,P052,Pumpkin Spice Mix,Seasonal,5.61,5,28.05
INV200332,C1186,2024-08-18 09:07:36,P020,Chips,Snacks,1.83,5,9.15
INV200332,C1186,2024-08-18 09:07:36,P051,Hot Dogs,Seasonal,4.56,2,9.12
INV200332,C1186,2024-08-18 09:07:36,P022,Salsa,Snacks,3.44,4,13.76
INV201156,C1117,2024-08-18 18:38:31,P010,Pasta,Pantry,1.7,1,1.7
INV201156,C1117,2024-08-18 18:38:31,P020,Chips,Snacks,3.54,1,3.54
INV201156,C1117,2024-08-18 18:38:31,P011,Tomato Sauce,Pantry,2.95,1,2.95
INV201162,C1142,2024-08-18 22:21:17,P055,Chocolate Box,Seasonal,10.99,1,10.99
INV201162,C1142,2024-08-18 22:21:17,P051,Hot Dogs,Seasonal,4.07,1,4.07
INV200876,C1015,2024-08-19 02:15:07,P041,Toilet Paper,Household,4.6,1,4.6
INV200876,C1015,2024-08-19 02:15:07,P010,Pasta,Pantry,1.02,3,3.06
INV201023,C1053,2024-08-19 04:32:22,P030,Bananas (Bunch),Produce,1.02,1,1.02
INV201060,C1001,2024-08-19 06:36:47,P053,Turkey (lb),Seasonal,1.75,2,3.5
INV201060,C1001,2024-08-19 06:36:47,P021,Soda,Beverages,1.38,1,1.38
INV201001,C1161,2024-08-19 08:34:34,P032,Chicken Breast (lb),Meat,5.73,2,11.46
INV201001,C1161,2024-08-19 08:34:34,P001,Bread,Bakery,3.27,3,9.81
INV201001,C1161,2024-08-19 08:34:34,P020,Chips,Snacks,3.05,2,6.1
INV201113,C1222,2024-08-20 04:03:14,P002,Butter,Dairy,2.76,1,2.76
INV200205,C1188,2024-08-20 21:41:03,P011,Tomato Sauce,Pantry,3.66,3,10.98
INV200859,C1034,2024-08-21 11:08:06,P011,Tomato Sauce,Pantry,3.34,1,3.34
INV200126,C1089,2024-08-21 13:38:32,P051,Hot Dogs,Seasonal,2.89,2,5.78
INV200665,C1203,2024-08-21 13:40:25,P053,Turkey (lb),Seasonal,1.85,2,3.7
INV200665,C1203,2024-08-21 13:40:25,P002,Butter,Dairy,2.12,1,2.12
INV200069,C1144,2024-08-22 00:53:45,P020,Chips,Snacks,2.38,2,4.76
INV200357,C1122,2024-08-22 12:42:38,P010,Pasta,Pantry,2.96,1,2.96
INV200860,C1203,2024-08-23 14:25:03,P022,Salsa,Snacks,2.49,3,7.47
INV200860,C1203,2024-08-23 14:25:03,P020,Chips,Snacks,2.03,3,6.09
INV200860,C1203,2024-08-23 14:25:03,P042,Laundry Detergent,Household,12.63,1,12.63
INV200373,C1166,2024-08-23 21:39:00,P021,Soda,Beverages,1.19,1,1.19
INV200373,C1166,2024-08-23 21:39:00,P003,Jam,Pantry,3.29,1,3.29
INV200373,C1166,2024-08-23 21:39:00,P001,Bread,Bakery,2.97,1,2.97
INV200431,C1121,2024-08-24 00:40:06,P034,Salmon (lb),Seafood,7.74,2,15.48
INV200718,C1048,2024-08-24 02:36:02,P034,Salmon (lb),Seafood,9.15,1,9.15
INV201032,C1143,2024-08-24 08:16:59,P004,Eggs (Dozen),Dairy,3.27,1,3.27
INV200970,C1119,2024-08-25 06:54:10,P010,Pasta,Pantry,1.82,1,1.82
INV200970,C1119,2024-08-25 06:54:10,P011,Tomato Sauce,Pantry,3.76,1,3.76
INV200970,C1119,2024-08-25 06:54:10,P002,Butter,Dairy,2.05,1,2.05
INV200074,C1228,2024-08-25 10:39:49,P052,Pumpkin Spice Mix,Seasonal,3.15,2,6.3
INV200074,C1228,2024-08-25 10:39:49,P040,Paper Towels,Household,5.94,1,5.94
INV200796,C1089,2024-08-25 22:51:32,P050,BBQ Sauce,Seasonal,3.45,1,3.45
INV200993,C1095,2024-08-25 23:13:39,P006,Sugar,Pantry,1.94,4,7.76
INV200993,C1095,2024-08-25 23:13:39,P005,Coffee,Beverages,5.38,1,5.38
INV200560,C1124,2024-08-26 06:37:17,P054,Cranberry Sauce,Seasonal,3.02,3,9.06
INV200270,C1082,2024-08-26 09:22:08,P004,Eggs (Dozen),Dairy,3.76,4,15.04
INV200365,C1035,2024-08-26 20:57:56,P003,Jam,Pantry,2.79,2,5.58
INV200365,C1035,2024-08-26 20:57:56,P001,Bread,Bakery,3.13,2,6.26
INV200418,C1086,2024-08-26 21:09:39,P033,Ground Beef (lb),Meat,3.52,3,10.56
INV200418,C1086,2024-08-26 21:09:39,P030,Bananas (Bunch),Produce,1.31,2,2.62
INV200418,C1086,2024-08-26 21:09:39,P001,Bread,Bakery,2.97,4,11.88
INV200127,C1240,2024-08-27 05:12:09,P006,Sugar,Pantry,1.09,2,2.18
INV200127,C1240,2024-08-27 05:12:09,P005,Coffee,Beverages,8.69,2,17.38
INV200424,C1167,2024-08-27 07:21:44,P010,Pasta,Pantry,2.11,1,2.11
INV200354,C1002,2024-08-27 12:15:49,P051,Hot Dogs,Seasonal,3.39,2,6.78
INV200354,C1002,2024-08-27 12:15:49,P013,Garlic Bread,Bakery,2.18,3,6.54
INV201094,C1071,2024-08-28 05:23:58,P052,Pumpkin Spice Mix,Seasonal,5.75,1,5.75
INV201094,C1071,2024-08-28 05:23:58,P031,Apples (Bag),Produce,3.06,1,3.06
INV200998,C1132,2024-08-28 05:37:58,P022,Salsa,Snacks,3.94,1,3.94
INV200998,C1132,2024-08-28 05:37:58,P020,Chips,Snacks,2.29,1,2.29
INV200609,C1045,2024-08-28 08:55:35,P006,Sugar,Pantry,1.05,4,4.2
INV200609,C1045,2024-08-28 08:55:35,P005,Coffee,Beverages,10.02,2,20.04
INV200609,C1045,2024-08-28 08:55:35,P031,Apples (Bag),Produce,4.36,3,13.08
INV200609,C1045,2024-08-28 08:55:35,P006,Sugar,Pantry,1.25,3,3.75
INV200609,C1045,2024-08-28 08:55:35,P034,Salmon (lb),Seafood,7.37,4,29.48
INV200688,C1154,2024-08-28 17:00:34,P042,Laundry Detergent,Household,13.73,1,13.73
INV200688,C1154,2024-08-28 17:00:34,P041,Toilet Paper,Household,4.46,1,4.46
INV200176,C1177,2024-08-28 21:01:20,P007,Creamer,Dairy,1.69,2,3.38
INV200176,C1177,2024-08-28 21:01:20,P005,Coffee,Beverages,10.8,2,21.6
INV201198,C1016,2024-08-28 21:21:58,P050,BBQ Sauce,Seasonal,2.21,1,2.21
INV200008,C1000,2024-08-29 04:56:14,P041,Toilet Paper,Household,9.73,2,19.46
INV200008,C1000,2024-08-29 04:56:14,P042,Laundry Detergent,Household,11.51,1,11.51
INV201004,C1071,2024-08-29 06:07:08,P022,Salsa,Snacks,3.35,1,3.35
INV200519,C1066,2024-08-29 07:21:06,P051,Hot Dogs,Seasonal,2.31,4,9.24
INV200429,C1084,2024-08-29 09:53:26,P020,Chips,Snacks,3.72,1,3.72
INV200555,C1061,2024-08-29 22:13:22,P034,Salmon (lb),Seafood,7.83,1,7.83
INV200555,C1061,2024-08-29 22:13:22,P055,Chocolate Box,Seasonal,5.7,2,11.4
INV200287,C1053,2024-08-30 06:38:15,P053,Turkey (lb),Seasonal,2.65,1,2.65
INV200044,C1012,2024-08-30 18:53:27,P040,Paper Towels,Household,5.06,4,20.24
INV200044,C1012,2024-08-30 18:53:27,P013,Garlic Bread,Bakery,3.46,5,17.3
INV200044,C1012,2024-08-30 18:53:27,P054,Cranberry Sauce,Seasonal,1.63,2,3.26
INV200207,C1238,2024-08-30 20:22:51,P031,Apples (Bag),Produce,4.37,4,17.48
INV200207,C1238,2024-08-30 20:22:51,P020,Chips,Snacks,2.76,5,13.8
INV200207,C1238,2024-08-30 20:22:51,P004,Eggs (Dozen),Dairy,2.31,2,4.62
INV200527,C1101,2024-08-31 02:34:10,P022,Salsa,Snacks,4.28,4,17.12
INV200527,C1101,2024-08-31 02:34:10,P020,Chips,Snacks,3.36,3,10.08
INV200342,C1151,2024-08-31 23:17:24,P051,Hot Dogs,Seasonal,4.15,1,4.15
INV200282,C1092,2024-09-01 06:30:18,P033,Ground Beef (lb),Meat,6.0,2,12.0
INV200282,C1092,2024-09-01 06:30:18,P003,Jam,Pantry,3.82,2,7.64
INV200282,C1092,2024-09-01 06:30:18,P001,Bread,Bakery,2.75,3,8.25
INV200282,C1092,2024-09-01 06:30:18,P006,Sugar,Pantry,1.25,2,2.5
INV200022,C1055,2024-09-02 04:50:40,P002,Butter,Dairy,2.97,1,2.97
INV200022,C1055,2024-09-02 04:50:40,P030,Bananas (Bunch),Produce,1.12,2,2.24
INV201074,C1181,2024-09-03 04:56:06,P030,Bananas (Bunch),Produce,1.26,2,2.52
INV200179,C1056,2024-09-03 13:18:57,P003,Jam,Pantry,3.62,2,7.24
INV200179,C1056,2024-09-03 13:18:57,P001,Bread,Bakery,3.29,1,3.29
INV200179,C1056,2024-09-03 13:18:57,P012,Parmesan,Dairy,4.02,3,12.06
INV200816,C1230,2024-09-03 17:58:48,P020,Chips,Snacks,3.56,2,7.12
INV200816,C1230,2024-09-03 17:58:48,P022,Salsa,Snacks,4.26,2,8.52
INV200528,C1188,2024-09-03 20:55:54,P006,Sugar,Pantry,1.9,1,1.9
INV200528,C1188,2024-09-03 20:55:54,P004,Eggs (Dozen),Dairy,3.64,1,3.64
INV200535,C1198,2024-09-05 05:03:59,P011,Tomato Sauce,Pantry,3.08,1,3.08
INV200535,C1198,2024-09-05 05:03:59,P001,Bread,Bakery,3.11,2,6.22
INV200696,C1154,2024-09-05 10:47:23,P021,Soda,Beverages,1.46,1,1.46
INV200696,C1154,2024-09-05 10:47:23,P020,Chips,Snacks,3.6,1,3.6
INV200696,C1154,2024-09-05 10:47:23,P033,Ground Beef (lb),Meat,6.89,1,6.89
INV200294,C1238,2024-09-05 14:57:51,P005,Coffee,Beverages,5.13,2,10.26
INV200294,C1238,2024-09-05 14:57:51,P007,Creamer,Dairy,2.84,2,5.68
INV200294,C1238,2024-09-05 14:57:51,P012,Parmesan,Dairy,3.67,2,7.34
INV200467,C1147,2024-09-05 16:36:07,P032,Chicken Breast (lb),Meat,3.77,2,7.54
INV201175,C1073,2024-09-05 16:40:48,P052,Pumpkin Spice Mix,Seasonal,5.71,4,22.84
INV201175,C1073,2024-09-05 16:40:48,P050,BBQ Sauce,Seasonal,4.67,4,18.68
INV201175,C1073,2024-09-05 16:40:48,P041,Toilet Paper,Household,7.19,3,21.57
INV200374,C1202,2024-09-05 19:08:48,P042,Laundry Detergent,Household,10.6,1,10.6
INV200374,C1202,2024-09-05 19:08:48,P002,Butter,Dairy,2.09,1,2.09
INV200946,C1209,2024-09-07 00:41:31,P054,Cranberry Sauce,Seasonal,3.39,1,3.39
INV200289,C1201,2024-09-07 02:35:07,P034,Salmon (lb),Seafood,7.55,3,22.65
INV200289,C1201,2024-09-07 02:35:07,P010,Pasta,Pantry,1.5,1,1.5
INV201053,C1172,2024-09-07 12:35:52,P040,Paper Towels,Household,7.64,2,15.28
INV201053,C1172,2024-09-07 12:35:52,P032,Chicken Breast (lb),Meat,3.89,2,7.78
INV200265,C1201,2024-09-07 20:33:35,P005,Coffee,Beverages,11.67,2,23.34
INV200297,C1025,2024-09-08 00:37:04,P034,Salmon (lb),Seafood,10.37,6,62.22
INV200297,C1025,2024-09-08 00:37:04,P013,Garlic Bread,Bakery,3.43,3,10.29
INV200297,C1025,2024-09-08 00:37:04,P010,Pasta,Pantry,2.75,6,16.5
INV200509,C1123,2024-09-08 01:20:21,P021,Soda,Beverages,2.3,2,4.6
INV200321,C1072,2024-09-08 01:21:38,P006,Sugar,Pantry,1.69,1,1.69
INV200321,C1072,2024-09-08 01:21:38,P005,Coffee,Beverages,9.33,1,9.33
INV200314,C1196,2024-09-08 10:43:32,P002,Butter,Dairy,2.58,5,12.9
INV200314,C1196,2024-09-08 10:43:32,P001,Bread,Bakery,2.87,4,11.48
INV200841,C1014,2024-09-08 11:58:33,P032,Chicken Breast (lb),Meat,5.69,3,17.07
INV200841,C1014,2024-09-08 11:58:33,P033,Ground Beef (lb),Meat,5.4,2,10.8
INV200880,C1085,2024-09-08 19:20:36,P050,BBQ Sauce,Seasonal,3.69,1,3.69
INV200720,C1014,2024-09-08 21:07:44,P002,Butter,Dairy,2.65,2,5.3
INV200134,C1007,2024-09-09 11:35:01,P007,Creamer,Dairy,1.79,1,1.79
INV200134,C1007,2024-09-09 11:35:01,P005,Coffee,Beverages,7.65,1,7.65
INV200134,C1007,2024-09-09 11:35:01,P012,Parmesan,Dairy,4.0,2,8.0
INV200313,C1012,2024-09-09 13:28:16,P054,Cranberry Sauce,Seasonal,1.66,5,8.3
INV200313,C1012,2024-09-09 13:28:16,P011,Tomato Sauce,Pantry,1.54,2,3.08
INV200313,C1012,2024-09-09 13:28:16,P053,Turkey (lb),Seasonal,1.7,3,5.1
INV200313,C1012,2024-09-09 13:28:16,P022,Salsa,Snacks,4.35,2,8.7
INV200844,C1062,2024-09-09 15:35:18,P022,Salsa,Snacks,3.01,4,12.04
INV200844,C1062,2024-09-09 15:35:18,P053,Turkey (lb),Seasonal,2.02,4,8.08
INV200844,C1062,2024-09-09 15:35:18,P030,Bananas (Bunch),Produce,1.3,3,3.9
INV200717,C1064,2024-09-09 15:51:39,P040,Paper Towels,Household,3.53,1,3.53
INV200717,C1064,2024-09-09 15:51:39,P022,Salsa,Snacks,4.45,1,4.45
INV200705,C1188,2024-09-09 16:08:15,P050,BBQ Sauce,Seasonal,2.39,1,2.39
INV200383,C1109,2024-09-09 18:36:37,P003,Jam,Pantry,3.85,3,11.55
INV200383,C1109,2024-09-09 18:36:37,P031,Apples (Bag),Produce,4.17,2,8.34
INV200805,C1089,2024-09-09 21:17:33,P020,Chips,Snacks,3.69,2,7.38
INV200805,C1089,2024-09-09 21:17:33,P021,Soda,Beverages,1.55,5,7.75
INV200805,C1089,2024-09-09 21:17:33,P003,Jam,Pantry,3.89,3,11.67
INV200986,C1023,2024-09-09 22:21:39,P053,Turkey (lb),Seasonal,2.35,1,2.35
INV200402,C1148,2024-09-10 06:14:35,P004,Eggs (Dozen),Dairy,3.29,1,3.29
INV200435,C1173,2024-09-10 12:35:35,P007,Creamer,Dairy,1.96,1,1.96
INV200435,C1173,2024-09-10 12:35:35,P005,Coffee,Beverages,6.24,1,6.24
INV200005,C1115,2024-09-10 17:11:57,P030,Bananas (Bunch),Produce,1.48,2,2.96
INV200291,C1095,2024-09-10 21:45:40,P011,Tomato Sauce,Pantry,2.76,1,2.76
INV200291,C1095,2024-09-10 21:45:40,P010,Pasta,Pantry,1.79,3,5.37
INV200884,C1077,2024-09-11 00:07:07,P021,Soda,Beverages,1.84,2,3.68
INV200884,C1077,2024-09-11 00:07:07,P020,Chips,Snacks,3.88,2,7.76
INV200839,C1212,2024-09-11 00:56:04,P020,Chips,Snacks,2.61,3,7.83
INV200839,C1212,2024-09-11 00:56:04,P042,Laundry Detergent,Household,11.01,5,55.05
INV200839,C1212,2024-09-11 00:56:04,P030,Bananas (Bunch),Produce,1.42,3,4.26
INV200839,C1212,2024-09-11 00:56:04,P021,Soda,Beverages,1.99,5,9.95
INV200506,C1086,2024-09-11 12:12:56,P007,Creamer,Dairy,2.99,4,11.96
INV200506,C1086,2024-09-11 12:12:56,P005,Coffee,Beverages,8.77,2,17.54
INV200506,C1086,2024-09-11 12:12:56,P006,Sugar,Pantry,1.17,3,3.51
INV200353,C1131,2024-09-11 12:50:52,P006,Sugar,Pantry,1.71,1,1.71
INV201089,C1142,2024-09-11 14:47:06,P055,Chocolate Box,Seasonal,12.72,1,12.72
INV200676,C1167,2024-09-11 16:23:01,P002,Butter,Dairy,2.57,1,2.57
INV200676,C1167,2024-09-11 16:23:01,P001,Bread,Bakery,2.9,2,5.8
INV200675,C1138,2024-09-11 23:19:47,P006,Sugar,Pantry,1.17,1,1.17
INV200675,C1138,2024-09-11 23:19:47,P005,Coffee,Beverages,11.38,1,11.38
INV200113,C1093,2024-09-12 02:11:52,P020,Chips,Snacks,3.04,1,3.04
INV200113,C1093,2024-09-12 02:11:52,P021,Soda,Beverages,1.25,2,2.5
INV201111,C1227,2024-09-12 06:34:28,P011,Tomato Sauce,Pantry,3.85,1,3.85
INV201111,C1227,2024-09-12 06:34:28,P010,Pasta,Pantry,1.78,1,1.78
INV201111,C1227,2024-09-12 06:34:28,P032,Chicken Breast (lb),Meat,3.68,4,14.72
INV200959,C1082,2024-09-12 11:51:40,P033,Ground Beef (lb),Meat,4.99,1,4.99
INV200959,C1082,2024-09-12 11:51:40,P004,Eggs (Dozen),Dairy,3.17,1,3.17
INV200962,C1153,2024-09-12 16:02:10,P004,Eggs (Dozen),Dairy,2.41,1,2.41
INV200962,C1153,2024-09-12 16:02:10,P006,Sugar,Pantry,1.67,1,1.67
INV200703,C1025,2024-09-13 19:41:05,P033,Ground Beef (lb),Meat,6.51,4,26.04
INV200703,C1025,2024-09-13 19:41:05,P021,Soda,Beverages,1.36,2,2.72
INV200703,C1025,2024-09-13 19:41:05,P022,Salsa,Snacks,2.24,4,8.96
INV200307,C1075,2024-09-14 01:30:17,P020,Chips,Snacks,2.97,3,8.91
INV200307,C1075,2024-09-14 01:30:17,P021,Soda,Beverages,1.9,2,3.8
INV200307,C1075,2024-09-14 01:30:17,P051,Hot Dogs,Seasonal,3.75,5,18.75
INV200307,C1075,2024-09-14 01:30:17,P022,Salsa,Snacks,3.11,2,6.22
INV200307,C1075,2024-09-14 01:30:17,P054,Cranberry Sauce,Seasonal,2.57,3,7.71
INV200817,C1099,2024-09-14 12:25:11,P021,Soda,Beverages,2.2,2,4.4
INV200817,C1099,2024-09-14 12:25:11,P020,Chips,Snacks,3.85,2,7.7
INV200061,C1156,2024-09-15 00:56:22,P054,Cranberry Sauce,Seasonal,2.79,3,8.37
INV200061,C1156,2024-09-15 00:56:22,P013,Garlic Bread,Bakery,2.31,2,4.62
INV200061,C1156,2024-09-15 00:56:22,P040,Paper Towels,Household,4.11,3,12.33
INV200061,C1156,2024-09-15 00:56:22,P007,Creamer,Dairy,1.66,3,4.98
INV200442,C1115,2024-09-15 05:41:04,P005,Coffee,Beverages,8.24,1,8.24
INV200442,C1115,2024-09-15 05:41:04,P001,Bread,Bakery,2.92,1,2.92
INV200565,C1166,2024-09-15 18:27:23,P033,Ground Beef (lb),Meat,3.95,1,3.95
INV201083,C1009,2024-09-16 01:32:52,P011,Tomato Sauce,Pantry,1.75,3,5.25
INV201083,C1009,2024-09-16 01:32:52,P010,Pasta,Pantry,1.77,4,7.08
INV201083,C1009,2024-09-16 01:32:52,P032,Chicken Breast (lb),Meat,3.85,4,15.4
INV201083,C1009,2024-09-16 01:32:52,P050,BBQ Sauce,Seasonal,4.57,2,9.14
INV200208,C1002,2024-09-16 15:20:51,P030,Bananas (Bunch),Produce,1.11,6,6.66
INV200208,C1002,2024-09-16 15:20:51,P003,Jam,Pantry,2.82,4,11.28
INV200208,C1002,2024-09-16 15:20:51,P021,Soda,Beverages,1.58,3,4.74
INV200208,C1002,2024-09-16 15:20:51,P051,Hot Dogs,Seasonal,3.63,3,10.89
INV201016,C1212,2024-09-16 19:25:39,P053,Turkey (lb),Seasonal,2.31,4,9.24
INV201016,C1212,2024-09-16 19:25:39,P003,Jam,Pantry,2.53,5,12.65
INV201016,C1212,2024-09-16 19:25:39,P030,Bananas (Bunch),Produce,0.98,4,3.92
INV200833,C1092,2024-09-17 01:16:13,P003,Jam,Pantry,2.87,5,14.35
INV200833,C1092,2024-09-17 01:16:13,P001,Bread,Bakery,3.01,6,18.06
INV200185,C1108,2024-09-17 19:11:48,P034,Salmon (lb),Seafood,11.41,2,22.82
INV200185,C1108,2024-09-17 19:11:48,P020,Chips,Snacks,1.53,1,1.53
INV200548,C1065,2024-09-17 22:37:08,P022,Salsa,Snacks,3.06,1,3.06
INV200632,C1210,2024-09-18 02:58:13,P040,Paper Towels,Household,5.79,2,11.58
INV200320,C1012,2024-09-18 03:43:08,P033,Ground Beef (lb),Meat,6.09,2,12.18
INV200320,C1012,2024-09-18 03:43:08,P003,Jam,Pantry,2.85,4,11.4
INV200320,C1012,2024-09-18 03:43:08,P053,Turkey (lb),Seasonal,2.54,3,7.62
INV200320,C1012,2024-09-18 03:43:08,P032,Chicken Breast (lb),Meat,5.4,5,27.0
INV200376,C1046,2024-09-18 06:24:36,P004,Eggs (Dozen),Dairy,3.99,2,7.98
INV201033,C1193,2024-09-18 07:45:32,P007,Creamer,Dairy,2.78,3,8.34
INV201033,C1193,2024-09-18 07:45:32,P005,Coffee,Beverages,7.43,3,22.29
INV201033,C1193,2024-09-18 07:45:32,P001,Bread,Bakery,2.81,3,8.43
INV201057,C1233,2024-09-18 09:50:41,P054,Cranberry Sauce,Seasonal,2.15,1,2.15
INV201057,C1233,2024-09-18 09:50:41,P053,Turkey (lb),Seasonal,2.94,1,2.94
INV201057,C1233,2024-09-18 09:50:41,P001,Bread,Bakery,3.17,1,3.17
INV201057,C1233,2024-09-18 09:50:41,P052,Pumpkin Spice Mix,Seasonal,5.79,1,5.79
INV201112,C1126,2024-09-18 17:47:07,P040,Paper Towels,Household,7.18,3,21.54
INV201112,C1126,2024-09-18 17:47:07,P007,Creamer,Dairy,2.14,3,6.42
INV200497,C1150,2024-09-19 01:57:41,P003,Jam,Pantry,3.38,1,3.38
INV200004,C1062,2024-09-19 09:22:05,P001,Bread,Bakery,3.32,2,6.64
INV200004,C1062,2024-09-19 09:22:05,P012,Parmesan,Dairy,4.57,2,9.14
INV200004,C1062,2024-09-19 09:22:05,P042,Laundry Detergent,Household,11.61,2,23.22
INV200004,C1062,2024-09-19 09:22:05,P002,Butter,Dairy,2.05,2,4.1
INV200947,C1145,2024-09-20 02:21:37,P033,Ground Beef (lb),Meat,3.87,2,7.74
INV201037,C1094,2024-09-20 05:59:45,P010,Pasta,Pantry,2.59,4,10.36
INV201037,C1094,2024-09-20 05:59:45,P011,Tomato Sauce,Pantry,2.22,3,6.66
INV200870,C1224,2024-09-20 07:35:16,P040,Paper Towels,Household,7.72,1,7.72
INV200340,C1183,2024-09-20 08:55:22,P055,Chocolate Box,Seasonal,6.98,2,13.96
INV200340,C1183,2024-09-20 08:55:22,P005,Coffee,Beverages,9.97,1,9.97
INV200990,C1213,2024-09-20 10:17:02,P031,Apples (Bag),Produce,4.88,2,9.76
INV200542,C1058,2024-09-20 14:36:00,P031,Apples (Bag),Produce,4.58,1,4.58
INV200542,C1058,2024-09-20 14:36:00,P022,Salsa,Snacks,2.01,3,6.03
INV200266,C1009,2024-09-20 17:05:25,P010,Pasta,Pantry,2.03,4,8.12
INV200266,C1009,2024-09-20 17:05:25,P022,Salsa,Snacks,3.74,4,14.96
INV200266,C1009,2024-09-20 17:05:25,P040,Paper Towels,Household,6.64,4,26.56
INV200266,C1009,2024-09-20 17:05:25,P051,Hot Dogs,Seasonal,4.42,2,8.84
INV200252,C1095,2024-09-21 01:58:59,P034,Salmon (lb),Seafood,9.83,1,9.83
INV200252,C1095,2024-09-21 01:58:59,P042,Laundry Detergent,Household,6.11,1,6.11
INV200250,C1088,2024-09-21 16:51:29,P032,Chicken Breast (lb),Meat,5.38,2,10.76
INV200584,C1040,2024-09-21 21:39:17,P006,Sugar,Pantry,1.42,2,2.84
INV200584,C1040,2024-09-21 21:39:17,P005,Coffee,Beverages,8.95,2,17.9
INV200584,C1040,2024-09-21 21:39:17,P041,Toilet Paper,Household,9.12,1,9.12
INV201011,C1200,2024-09-21 21:44:40,P021,Soda,Beverages,2.03,4,8.12
INV200510,C1166,2024-09-22 01:51:44,P031,Apples (Bag),Produce,2.73,2,5.46
INV200510,C1166,2024-09-22 01:51:44,P021,Soda,Beverages,2.3,1,2.3
INV200883,C1134,2024-09-22 10:48:39,P011,Tomato Sauce,Pantry,3.09,2,6.18
INV200883,C1134,2024-09-22 10:48:39,P031,Apples (Bag),Produce,4.24,1,4.24
INV200483,C1041,2024-09-23 02:47:37,P022,Salsa,Snacks,3.44,2,6.88
INV200591,C1077,2024-09-23 03:10:47,P006,Sugar,Pantry,1.74,1,1.74
INV200731,C1227,2024-09-23 07:46:02,P034,Salmon (lb),Seafood,9.99,2,19.98
INV200731,C1227,2024-09-23 07:46:02,P020,Chips,Snacks,2.14,1,2.14
INV200764,C1119,2024-09-23 12:38:10,P005,Coffee,Beverages,9.64,2,19.28
INV200764,C1119,2024-09-23 12:38:10,P034,Salmon (lb),Seafood,9.13,1,9.13
INV200764,C1119,2024-09-23 12:38:10,P006,Sugar,Pantry,1.75,1,1.75
INV200764,C1119,2024-09-23 12:38:10,P010,Pasta,Pantry,2.23,3,6.69
INV200299,C1168,2024-09-24 01:21:06,P001,Bread,Bakery,3.15,1,3.15
INV200694,C1071,2024-09-24 08:53:53,P030,Bananas (Bunch),Produce,0.81,1,0.81
INV200694,C1071,2024-09-24 08:53:53,P055,Chocolate Box,Seasonal,13.06,1,13.06
INV200918,C1068,2024-09-25 00:47:59,P034,Salmon (lb),Seafood,7.38,2,14.76
INV201000,C1206,2024-09-25 01:27:40,P041,Toilet Paper,Household,4.52,4,18.08
INV201000,C1206,2024-09-25 01:27:40,P012,Parmesan,Dairy,4.57,1,4.57
INV200734,C1131,2024-09-25 02:46:08,P012,Parmesan,Dairy,3.77,2,7.54
INV200734,C1131,2024-09-25 02:46:08,P010,Pasta,Pantry,2.07,2,4.14
INV200425,C1068,2024-09-25 02:46:14,P034,Salmon (lb),Seafood,7.09,3,21.27
INV201059,C1089,2024-09-25 05:37:11,P031,Apples (Bag),Produce,3.49,1,3.49
INV201059,C1089,2024-09-25 05:37:11,P011,Tomato Sauce,Pantry,2.72,2,5.44
INV201059,C1089,2024-09-25 05:37:11,P032,Chicken Breast (lb),Meat,3.91,1,3.91
INV200263,C1219,2024-09-25 06:55:07,P007,Creamer,Dairy,1.95,5,9.75
INV200263,C1219,2024-09-25 06:55:07,P005,Coffee,Beverages,10.72,3,32.16
INV200366,C1100,2024-09-25 10:21:17,P034,Salmon (lb),Seafood,9.42,3,28.26
